63.75	213.75	23.3	-116.25	33.75
63.75	213.25	20.6	-116.25	33.25
63.75	212.75	14.3	-116.25	32.75
63.75	212.25	12.3	-116.25	32.25
63.75	211.75	14.2	-116.25	31.75
63.75	211.25	17.3	-116.25	31.25
64.25	228.75	2.5	-115.75	48.75
64.25	228.25	3.8	-115.75	48.25
64.25	227.75	5.8	-115.75	47.75
64.25	227.25	7.7	-115.75	47.25
64.25	226.75	6.2	-115.75	46.75
64.25	226.25	4.8	-115.75	46.25
64.25	225.75	4.0	-115.75	45.75
64.25	225.25	1.0	-115.75	45.25
64.25	224.75	0.4	-115.75	44.75
64.25	224.25	1.7	-115.75	44.25
64.25	223.75	2.6	-115.75	43.75
64.25	223.25	9.9	-115.75	43.25
64.25	222.75	10.6	-115.75	42.75
64.25	222.25	8.5	-115.75	42.25
64.25	221.75	6.1	-115.75	41.75
64.25	221.25	7.2	-115.75	41.25
64.25	220.75	7.2	-115.75	40.75
64.25	220.25	8.4	-115.75	40.25
64.25	219.75	8.3	-115.75	39.75
64.25	219.25	5.9	-115.75	39.25
64.25	218.75	7.9	-115.75	38.75
64.25	218.25	11.5	-115.75	38.25
64.25	217.75	11.9	-115.75	37.75
64.25	217.25	13.2	-115.75	37.25
64.25	216.75	13.1	-115.75	36.75
64.25	216.25	8.4	-115.75	36.25
64.25	215.75	17.6	-115.75	35.75
64.25	215.25	17.4	-115.75	35.25
64.25	214.75	18.5	-115.75	34.75
64.25	214.25	19.0	-115.75	34.25
64.25	213.75	15.0	-115.75	33.75
64.25	213.25	23.0	-115.75	33.25
64.25	212.75	22.5	-115.75	32.75
64.25	212.25	21.8	-115.75	32.25
64.25	211.75	11.2	-115.75	31.75
64.25	211.25	12.0	-115.75	31.25
64.25	210.75	14.0	-115.75	30.75
64.25	210.25	17.0	-115.75	30.25
64.75	228.75	2.4	-115.25	48.75
64.75	228.25	6.6	-115.25	48.25
64.75	227.75	1.5	-115.25	47.75
64.75	227.25	3.0	-115.25	47.25
64.75	226.75	4.3	-115.25	46.75
64.75	226.25	4.0	-115.25	46.25
64.75	225.75	5.7	-115.25	45.75
64.75	225.25	0.3	-115.25	45.25
64.75	224.75	3.5	-115.25	44.75
64.75	224.25	1.3	-115.25	44.25
64.75	223.75	1.8	-115.25	43.75
64.75	223.25	5.6	-115.25	43.25
64.75	222.75	10.2	-115.25	42.75
64.75	222.25	7.6	-115.25	42.25
64.75	221.75	3.7	-115.25	41.75
64.75	221.25	6.5	-115.25	41.25
64.75	220.75	3.3	-115.25	40.75
64.75	220.25	6.8	-115.25	40.25
64.75	219.75	5.8	-115.25	39.75
64.75	219.25	7.9	-115.25	39.25
64.75	218.75	8.5	-115.25	38.75
64.75	218.25	10.3	-115.25	38.25
64.75	217.75	10.8	-115.25	37.75
64.75	217.25	12.4	-115.25	37.25
64.75	216.75	12.6	-115.25	36.75
64.75	216.25	18.7	-115.25	36.25
64.75	215.75	18.9	-115.25	35.75
64.75	215.25	15.1	-115.25	35.25
64.75	214.75	21.4	-115.25	34.75
64.75	214.25	23.2	-115.25	34.25
64.75	213.75	23.7	-115.25	33.75
64.75	213.25	21.1	-115.25	33.25
64.75	212.75	22.5	-115.25	32.75
64.75	212.25	22.5	-115.25	32.25
64.75	211.75	21.9	-115.25	31.75
64.75	211.25	17.9	-115.25	31.25
64.75	210.75	9.0	-115.25	30.75
64.75	210.25	14.5	-115.25	30.25
64.75	209.75	15.8	-115.25	29.75
64.75	208.25	17.2	-115.25	28.25
65.25	228.75	2.1	-114.75	48.75
65.25	228.25	2.3	-114.75	48.25
65.25	227.75	4.1	-114.75	47.75
65.25	227.25	3.2	-114.75	47.25
65.25	226.75	3.4	-114.75	46.75
65.25	226.25	2.6	-114.75	46.25
65.25	225.75	8.0	-114.75	45.75
65.25	225.25	3.4	-114.75	45.25
65.25	224.75	1.4	-114.75	44.75
65.25	224.25	0.8	-114.75	44.25
65.25	223.75	2.9	-114.75	43.75
65.25	223.25	5.6	-114.75	43.25
65.25	222.75	9.7	-114.75	42.75
65.25	222.25	8.0	-114.75	42.25
65.25	221.75	7.3	-114.75	41.75
65.25	221.25	4.4	-114.75	41.25
65.25	220.75	8.3	-114.75	40.75
65.25	220.25	7.9	-114.75	40.25
65.25	219.75	8.2	-114.75	39.75
65.25	219.25	3.6	-114.75	39.25
65.25	218.75	4.2	-114.75	38.75
65.25	218.25	10.0	-114.75	38.25
65.25	217.75	12.6	-114.75	37.75
65.25	217.25	11.5	-114.75	37.25
65.25	216.75	18.0	-114.75	36.75
65.25	216.25	17.8	-114.75	36.25
65.25	215.75	21.0	-114.75	35.75
65.25	215.25	16.2	-114.75	35.25
65.25	214.75	20.8	-114.75	34.75
65.25	214.25	20.6	-114.75	34.25
65.25	213.75	22.6	-114.75	33.75
65.25	213.25	22.8	-114.75	33.25
65.25	212.75	22.7	-114.75	32.75
65.25	212.25	22.5	-114.75	32.25
65.25	211.75	22.8	-114.75	31.75
65.25	210.75	20.2	-114.75	30.75
65.25	210.25	15.9	-114.75	30.25
65.25	209.75	14.9	-114.75	29.75
65.25	209.25	17.0	-114.75	29.25
65.25	207.75	17.8	-114.75	27.75
65.75	228.75	4.2	-114.25	48.75
65.75	228.25	6.0	-114.25	48.25
65.75	227.75	6.1	-114.25	47.75
65.75	227.25	6.0	-114.25	47.25
65.75	226.75	6.0	-114.25	46.75
65.75	226.25	3.7	-114.25	46.25
65.75	225.75	5.0	-114.25	45.75
65.75	225.25	5.7	-114.25	45.25
65.75	224.75	4.6	-114.25	44.75
65.75	224.25	3.5	-114.25	44.25
65.75	223.75	1.4	-114.25	43.75
65.75	223.25	7.1	-114.25	43.25
65.75	222.75	8.7	-114.25	42.75
65.75	222.25	6.6	-114.25	42.25
65.75	221.75	6.4	-114.25	41.75
65.75	221.25	7.5	-114.25	41.25
65.75	220.75	7.0	-114.25	40.75
65.75	220.25	6.3	-114.25	40.25
65.75	219.75	5.3	-114.25	39.75
65.75	219.25	3.8	-114.25	39.25
65.75	218.75	7.3	-114.25	38.75
65.75	218.25	8.3	-114.25	38.25
65.75	217.75	9.7	-114.25	37.75
65.75	217.25	13.2	-114.25	37.25
65.75	216.75	18.4	-114.25	36.75
65.75	216.25	16.9	-114.25	36.25
65.75	215.75	16.0	-114.25	35.75
65.75	215.25	18.1	-114.25	35.25
65.75	214.75	22.0	-114.25	34.75
65.75	214.25	22.4	-114.25	34.25
